
значение показателя за год
;;;;;;;;;;;;;;;;;;
Крупный рогатый скот;;;;;;;;;;;;;;;;;;
;1110;1049;1083;1074;873;932;921;918;870;766;722;637;685;643;662;651;
Коровы;;;;;;;;;;;;;;;;;;
;534;493;497;469;393;417;423;406;400;348;323;297;280;261;252;243;
Свиньи;;;;;;;;;;;;;;;;;;
;244;219;210;191;172;235;201;333;492;546;525;330;184;133;149;83;
Овцы;;;;;;;;;;;;;;;;;;
;181;183;184;218;110;83;106;93;134;107;85;;;;;;
Козы;;;;;;;;;;;;;;;;;;
;186;166;178;172;109;79;119;95;53;58;52;;;;;;
Птица;;;;;;;;;;;;;;;;;;
;423;434;533;670;662;759;825;1897;2941;5952;1777;;;;;611;
Лошади;;;;;;;;;;;;;;;;;;
;126;116;105;81;45;43;51;55;25;20;23;24;16;17;11;10;
Кролики;;;;;;;;;;;;;;;;;;
;338;250;405;537;530;668;560;686;610;828;661;;;;;225;
Северные олени;;;;;;;;;;;;;;;;;;
;;;;;;2;2;2;7;6;;2;2;;;;
Овцы и  козы;;;;;;;;;;;;;;;;;;
;367;349;362;390;219;162;225;188;187;165;137;122;126;125;73;90;
Производство продуктов животноводства, тонна;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
Скот и птица на убой (в живом весе);;;;;;;;;;;;154;;101;113,61;117;
Скот и птица в живой массе;287;247;266;240;254;156;183;182;183;201;218;;;;;;
Молоко;1498;1565;1650;1777;1580;1523;1444;1345;1239;1104;863;927;;992;1032,77;1210,49;
Яйца, тысяча штук;115;55;81;125;147;112;137;212;232;338;191;142;;184;201,65;106,75;
Муниципальный район Прилузский;;;;;;;;;;;;;;;;;;
Муниципальный район;;;;;;;;;;;;;;;;;;
Муниципальный район Прилузский;;;;;;;;;;;;;;;;;;
Продукция сельского хозяйства (в фактически действовавших ценах), тысяча рублей;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;290285;312317;368906;389886;421384;382963;455703;441505;404409;350376;388423;388050;439605;418950;443114;538255;
Продукция растениеводства (в фактически действовавших ценах), тысяча рублей;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;139291;133128;161360;211921;186908;177144;222659;186733;172178;117052;147681;155470;212961;196307;171713;197077;
Продукция животноводства (в фактически действовавших ценах), тысяча рублей;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;150994;179189;207545;177965;234476;205820;233045;254773;232231;233324;240742;232581;226644;222643;271402;341178;
Поголовье скота и птицы на конец года, голова;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
Крупный рогатый скот;;;;;;;;;;;;;;;;;;
;3757;3483;3311;3284;3381;3366;3226;3076;3181;3375;3348;3083;2695;2559;2734;2311;
Коровы;;;;;;;;;;;;;;;;;;
;1662;1459;1362;1448;1422;1378;1270;1275;1233;1202;1318;1213;1174;1073;1060;1057;
Свиньи;;;;;;;;;;;;;;;;;;
;945;924;982;891;815;710;550;655;436;299;311;280;317;270;305;330;
Овцы;;;;;;;;;;;;;;;;;;
;1661;1490;1473;1402;1245;1281;1309;1305;1242;1302;1136;;;;;;
Козы;;;;;;;;;;;;;;;;;;
;998;928;904;950;836;793;694;805;772;675;552;;;;;;
Птица;;;;;;;;;;;;;;;;;;
;1717;1872;2291;2956;3676;5691;3716;6029;5364;5823;4240;;;;;4794;
Лошади;;;;;;;;;;;;;;;;;;
;56;44;33;24;25;23;21;19;18;14;14;21;25;16;14;13;
Кролики;;;;;;;;;;;;;;;;;;
;1022;1025;1284;1268;1406;1829;1554;1692;1467;1262;993;;;;;1067;
Пчелосемьи, единиц;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;105;
Овцы и  козы;;;;;;;;;;;;;;;;;;
;2659;2418;2377;2352;2081;2074;2003;2110;2014;1977;1688;1498;1584;1310;1260;1171;
Производство продуктов животноводства, тонна;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
Скот и птица на убой (в живом весе);;;;;;;;;;;;540;;369;458,61;482,39;
Скот и птица в живой массе;935;891;931;706;726;635;601;614;505;468;421;;;;;;
Молоко;5209;5414;5170;5449;5781;5593;5539;5392;4815;4689;5291;4904;;3966;3760,75;4899,79;
Яйца, тысяча штук;223;240;352;543;797;1223;659;774;843;884;669;565;538;564;707,46;565,62;
Муниципальный район Сосногорск;;;;;;;;;;;;;;;;;;
Муниципальный район;;;;;;;;;;;;;;;;;;
Муниципальный район Сосногорск;;;;;;;;;;;;;;;;;;
Продукция сельского хозяйства (в фактически действовавших ценах), тысяча рублей;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;64695;65782;62226;74323;75893;76548;85455;96886;91158;64175;69390;130869;811778;879244;946162;1174293;
Продукция растениеводства (в фактически действовавших ценах), тысяча рублей;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;53007;53775;45273;58851;53882;58175;65618;72809;68446;48496;57047;119376;801276;867937;932441;1165842;
Продукция животноводства (в фактически действовавших ценах), тысяча рублей;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;11688;12008;16953;15472;22011;18372;19837;24077;22714;15679;12343;11494;10501;11307;13720;8451;
Поголовье скота и птицы на конец года, голова;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
Крупный рогатый скот;;;;;;;;;;;;;;;;;;
;227;215;189;205;200;195;189;153;170;97;88;76;81;91;68;68;
Коровы;;;;;;;;;;;;;;;;;;
;115;108;111;127;113;109;112;89;80;51;40;36;40;37;23;15;
Свиньи;;;;;;;;;;;;;;;;;;
;226;279;653;507;478;339;460;301;324;52;51;24;30;45;11;4;
Овцы;;;;;;;;;;;;;;;;;;
;140;128;154;122;92;114;138;89;99;65;46;;;;39;;
Козы;;;;;;;;;;;;;;;;;;
;97;77;96;75;113;65;72;90;61;33;34;;;;49;;
Птица;;;;;;;;;;;;;;;;;;
;457;592;698;866;897;937;1262;1288;2611;1788;2619;;;;613;103;
Лошади;;;;;;;;;;;;;;;;;;
;29;19;27;29;24;29;29;21;14;16;10;9;10;;12;10;
Кролики;;;;;;;;;;;;;;;;;;
;272;228;236;254;370;340;135;276;;226;297;;;;169;107;
Овцы и  козы;;;;;;;;;;;;;;;;;;
;237;205;250;197;205;179;210;179;160;98;80;81;78;106;88;98;
Производство продуктов животноводства, тонна;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
Скот и птица на убой (в живом весе);;;;;;;;;;;;34;28;25;26,53;16,44;
Скот и птица в живой массе;82;68;76;74;84;78;64;67;67;46;38;;;;;;
Молоко;338;315;336;348;372;342;350;324;282;235;167;114;122;114;124,6;81,46;
Яйца, тысяча штук;75;68;97;151;182;147;194;223;287;294;294;271;106;115;138,42;48,13;
Муниципальный район Сыктывдинский;;;;;;;;;;;;;;;;;;
Муниципальный район;;;;;;;;;;;;;;;;;;
Муниципальный район Сыктывдинский;;;;;;;;;;;;;;;;;;
Продукция сельского хозяйства (в фактически действовавших ценах), тысяча рублей;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;2115116;2366877;2676454;3236609;3419221;3777600;4040262;4886916;5209504;5203191;5107329;5917633;6115936;6313332;7153108;4985853;
Продукция растениеводства (в фактически действовавших ценах), тысяча рублей;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;231492;220143;310287;360651;352526;307828;354754;372220;340552;183756;257635;248169;307883;322733;344606;363587;
Продукция животноводства (в фактически действовавших ценах), тысяча рублей;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;1883624;2146734;2366167;2875958;3066694;3469772;3685508;4514695;4868953;5019435;4849694;5669464;5808053;5990599;6808502;4622266;
Поголовье скота и птицы на конец года, голова;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
Крупный рогатый скот;;;;;;;;;;;;;;;;;;
;3387;3267;3315;3231;3190;3116;3039;3320;3126;2641;2444;2530;2283;2181;2182;2073;
Коровы;;;;;;;;;;;;;;;;;;
;1686;1534;1520;1435;1433;1378;1367;1518;1354;1179;1174;1141;914;924;887;934;
Свиньи;;;;;;;;;;;;;;;;;;
;7678;7859;8190;9506;11422;15449;17702;24004;31812;35388;33344;36531;36574;33249;34032;34221;
Овцы;;;;;;;;;;;;;;;;;;
;261;230;269;266;400;261;219;236;249;209;266;;;;;;
Козы;;;;;;;;;;;;;;;;;;
;343;327;306;370;402;318;349;428;446;459;393;;;;;;
Птица;;;;;;;;;;;;;;;;;;
;1638460;1648104;1646756;1659371;1550860;1582790;1528166;1560869;1648998;1499572;1569214;;;;;907838;
Лошади;;;;;;;;;;;;;;;;;;
;98;98;101;51;51;55;47;41;35;29;24;22;21;16;18;31;
Кролики;;;;;;;;;;;;;;;;;;
;1288;1461;1530;1801;2166;1683;1823;1835;1252;987;630;;;;;426;
Пчелосемьи, единиц;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;367;
Овцы и  козы;;;;;;;;;;;;;;;;;;
;604;557;575;636;802;579;568;664;695;668;659;602;572;665;611;548;
Производство продуктов животноводства, тонна;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
Скот и птица на убой (в живом весе);;;;;;;;;;;;28978;;30472;30273,68;25306,87;
Скот и птица в живой массе;17013;17609;18425;20943;22027;21929;22719;24452;26940;28305;28201;;;;;;
Молоко;4960;5269;5525;5276;5179;4646;4631;5461;4862;4534;4631;4598;4423;4017;3717,04;3812,81;
Яйца, тысяча штук;127710;142539;125358;111361;101296;92492;99146;99268;113607;109168;107804;116258;;116297;117097,28;113990,02;
Муниципальный район Сысольский;;;;;;;;;;;;;;;;;;
Муниципальный район;;;;;;;;;;;;;;;;;;
Муниципальный район Сысольский;;;;;;;;;;;;;;;;;;
Продукция сельского хозяйства (в фактически действовавших ценах), тысяча рублей;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;196106;218951;263444;300264;329153;341408;382242;424334;457222;418094;473557;439595;462448;557340;588483;630913;
Продукция растениеводства (в фактически действовавших ценах), тысяча рублей;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;94259;100087;130842;169426;151827;189990;203570;214806;222386;157653;192387;156735;173498;189584;219511;210008;
Продукция животноводства (в фактически действовавших ценах), тысяча рублей;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;101847;118864;132603;130838;177326;151418;178673;209528;234836;260441;281170;282860;288949;367756;368972;420904;
Поголовье скота и птицы на конец года, голова;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
Крупный рогатый скот;;;;;;;;;;;;;;;;;;
;2454;2466;2488;2569;2629;2681;2740;3069;3114;3212;2897;2666;2566;2678;2803;2900;
Коровы;;;;;;;;;;;;;;;;;;
;1176;1151;1126;1162;1153;1184;1210;1283;1385;1486;1504;1385;1341;1266;1276;1323;
Свиньи;;;;;;;;;;;;;;;;;;
;815;641;468;462;344;293;228;210;232;166;170;174;167;100;161;146;
Овцы;;;;;;;;;;;;;;;;;;
;1127;1136;1189;1130;1096;865;765;863;857;807;726;;;;;;
Козы;;;;;;;;;;;;;;;;;;
;812;720;762;696;673;582;528;509;528;458;457;;;;;;
Птица;;;;;;;;;;;;;;;;;;
;597;753;797;1118;1372;1208;1423;1791;1614;1790;2080;;;;;3642;
Лошади;;;;;;;;;;;;;;;;;;
;57;53;48;32;23;26;19;14;14;13;14;17;13;13;13;13;
Кролики;;;;;;;;;;;;;;;;;;
;793;733;1177;1325;1704;1684;1529;1705;1143;1132;1110;;;;;784;
Пчелосемьи, единиц;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;58;
Овцы и  козы;;;;;;;;;;;;;;;;;;
;1939;1856;1951;1826;1769;1447;1293;1372;1385;1265;1183;1121;1039;1081;1068;969;
Производство продуктов животноводства, тонна;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
Скот и птица на убой (в живом весе);;;;;;;;;;;;401;270;336;296,87;382,04;
Скот и птица в живой массе;685;603;541;456;473;438;423;422;397;379;375;;;;;;
Молоко;3411;3597;3927;4317;4693;4502;4701;5192;5531;6214;6806;7065;7118;7081;7611,68;7844,44;
Яйца, тысяча штук;122;84;133;201;261;206;237;287;282;302;281;301;277;271;381,24;385,1;
Муниципальный район Троицко-Печорский;;;;;;;;;;;;;;;;;;
Муниципальный район;;;;;;;;;;;;;;;;;;
Муниципальный район Троицко-Печорский;;;;;;;;;;;;;;;;;;
Продукция сельского хозяйства (в фактически действовавших ценах), тысяча рублей;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;56178;59212;72604;78745;86390;86980;82695;85251;78843;72472;92864;64895;78562;80233;89279;88724;
Продукция растениеводства (в фактически действовавших ценах), тысяча рублей;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;24031;23360;33000;42046;42351;49773;45726;46260;43840;39377;64800;37852;50290;50205;58922;55344;
Продукция животноводства (в фактически действовавших ценах), тысяча рублей;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;32147;35852;39605;36699;44039;37207;36969;38991;35005;33095;28065;27043;28271;30028;30357;33379;
Поголовье скота и птицы на конец года, голова;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
Крупный рогатый скот;;;;;;;;;;;;;;;;;;
;505;527;494;500;404;379;330;329;340;320;269;269;273;201;217;193;
Коровы;;;;;;;;;;;;;;;;;;
;278;270;273;243;203;183;160;170;150;153;112;107;109;105;100;82;
Свиньи;;;;;;;;;;;;;;;;;;
;410;577;566;611;508;333;290;218;140;57;17;27;31;18;21;37;
Овцы;;;;;;;;;;;;;;;;;;
;540;544;612;581;523;506;421;382;350;253;219;;;;;;
Козы;;;;;;;;;;;;;;;;;;
;364;388;412;412;372;297;289;332;314;264;229;;;;;;
Птица;;;;;;;;;;;;;;;;;;
;658;722;888;1488;1734;2121;1646;1373;1251;1159;1022;;;;;849;
Лошади;;;;;;;;;;;;;;;;;;
;84;69;74;68;66;58;50;44;42;36;28;30;29;25;20;16;
Кролики;;;;;;;;;;;;;;;;;;
;592;480;836;1255;990;867;715;643;439;484;482;;;;;246;
Пчелосемьи, единиц;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;1;
Овцы и  козы;;;;;;;;;;;;;;;;;;
;904;932;1024;993;895;803;710;714;664;517;448;375;349;385;311;324;
Производство продуктов животноводства, тонна;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
Скот и птица на убой (в живом весе);;;;;;;;;;;;80;74;71;52,57;53,85;
Скот и птица в живой массе;260;225;195;185;197;168;140;116;111;117;89;;;;;;
Молоко;978;917;809;889;735;670;589;531;483;490;406;368;416;369;368,7;375,58;
Яйца, тысяча штук;168;92;136;216;268;270;344;235;216;213;157;135;119;105;130,42;105,8;
Муниципальный район Удорский;;;;;;;;;;;;;;;;;;
Муниципальный район;;;;;;;;;;;;;;;;;;
Муниципальный район Удорский;;;;;;;;;;;;;;;;;;
Продукция сельского хозяйства (в фактически действовавших ценах), тысяча рублей;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;101154;106333;120106;124912;143508;137220;142013;149913;131693;110026;111718;80108;90398;92951;97889;101855;
Продукция растениеводства (в фактически действовавших ценах), тысяча рублей;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;38941;42940;50344;49090;50065;63018;63723;68342;58498;40604;52214;37935;48715;49506;54765;58938;
Продукция животноводства (в фактически действовавших ценах), тысяча рублей;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;62213;63392;69762;75821;93443;74201;78290;81570;73194;69422;59505;42174;41683;43445;43124;42917;
Поголовье скота и птицы на конец года, голова;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
Крупный рогатый скот;;;;;;;;;;;;;;;;;;
;1141;1159;1222;1094;1004;1060;967;897;791;640;530;364;368;302;355;281;
Коровы;;;;;;;;;;;;;;;;;;
;643;625;617;598;531;493;471;447;402;305;254;178;183;167;186;133;
Свиньи;;;;;;;;;;;;;;;;;;
;1069;1001;1857;1980;1528;1238;883;236;378;373;286;47;51;41;25;30;
Овцы;;;;;;;;;;;;;;;;;;
;947;926;903;815;650;471;436;429;387;353;270;;;;;;
Козы;;;;;;;;;;;;;;;;;;
;491;493;403;443;377;393;369;377;342;333;294;;;;;;
Птица;;;;;;;;;;;;;;;;;;
;531;616;736;1635;2371;862;961;1019;1046;1034;1023;;;;;777;
Лошади;;;;;;;;;;;;;;;;;;
;293;281;253;203;182;158;128;102;74;60;48;33;35;25;21;17;
Кролики;;;;;;;;;;;;;;;;;;
;262;320;431;575;485;552;416;623;1114;1025;832;;;;;448;
Овцы и  козы;;;;;;;;;;;;;;;;;;
;1438;1419;1306;1258;1027;864;805;806;729;686;564;355;321;335;288;291;
Производство продуктов животноводства, тонна;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
Скот и птица на убой (в живом весе);;;;;;;;;;;;119;;78;60,88;51,95;
Скот и птица в живой массе;479;373;340;407;441;305;295;280;208;188;176;;;;;;
Молоко;1742;1767;1757;1768;1606;1547;1380;1307;1293;1257;1014;741;;656;620,74;619,81;
Яйца, тысяча штук;66;67;97;173;274;264;157;170;163;177;149;135;153;200;235,46;127,72;
Муниципальный район Усть-Вымский;;;;;;;;;;;;;;;;;;
Муниципальный район;;;;;;;;;;;;;;;;;;
Муниципальный район Усть-Вымский;;;;;;;;;;;;;;;;;;
Продукция сельского хозяйства (в фактически действовавших ценах), тысяча рублей;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;157869;141523;188016;248335;217613;278961;271687;324650;320125;198657;219103;209532;286705;307282;298079;319637;
Продукция растениеводства (в фактически действовавших ценах), тысяча рублей;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;88124;68455;119032;187571;147118;214789;193201;232733;216830;110209;137432;135710;192398;202593;195102;210491;
Продукция животноводства (в фактически действовавших ценах), тысяча рублей;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;69745;73068;68984;60765;70495;64172;78486;91917;103295;88448;81671;73822;94307;104689;102977;109146;
Поголовье скота и птицы на конец года, голова;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
Крупный рогатый скот;;;;;;;;;;;;;;;;;;
;1581;1475;1345;1314;1359;1372;1347;1485;1428;1373;1313;1275;1244;1284;1224;1249;
Коровы;;;;;;;;;;;;;;;;;;
;688;654;623;490;481;495;468;507;484;467;457;502;531;534;556;590;
Свиньи;;;;;;;;;;;;;;;;;;
;773;639;550;557;303;253;253;438;381;343;418;462;406;56;46;50;
Овцы;;;;;;;;;;;;;;;;;;
;351;355;523;411;396;457;436;685;752;571;379;;;;;;
Козы;;;;;;;;;;;;;;;;;;
;463;445;491;353;289;345;350;347;309;283;228;;;;;;
Птица;;;;;;;;;;;;;;;;;;
;1348;1467;2104;3204;2551;2934;3300;3422;3465;3252;2507;;;;;2399;
Лошади;;;;;;;;;;;;;;;;;;
;50;39;40;52;43;35;36;31;24;21;14;12;16;17;23;22;
Кролики;;;;;;;;;;;;;;;;;;
;930;1419;1170;2251;2095;1843;1680;1511;1679;1468;1218;;;;;789;
Пчелосемьи, единиц;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;57;
Овцы и  козы;;;;;;;;;;;;;;;;;;
;814;800;1014;764;685;802;786;1032;1061;854;607;460;404;345;506;418;
Производство продуктов животноводства, тонна;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
Скот и птица на убой (в живом весе);;;;;;;;;;;;224;;185;151,63;135,35;
Скот и птица в живой массе;534;389;330;316;293;244;239;266;282;270;263;;;;;;
Молоко;2096;2027;1576;1320;1273;1332;1374;1333;1452;1399;1413;1366;;1641;1776,13;1957,67;
Яйца, тысяча штук;201;193;316;473;537;417;527;603;572;588;414;348;399;407;414,52;274,87;
Муниципальный район Усть-Куломский;;;;;;;;;;;;;;;;;;
Продукция растениеводства (в фактически действовавших ценах), тысяча рублей;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;0;;;;;;;;;;;;;;;;
Муниципальный район Усть-Куломский;;;;;;;;;;;;;;;;;;
Муниципальный район;;;;;;;;;;;;;;;;;;
Муниципальный район Усть-Куломский;;;;;;;;;;;;;;;;;;
Продукция сельского хозяйства (в фактически действовавших ценах), тысяча рублей;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;256754;339488;436285;438381;398607;364872;399863;404014;357535;305826;319600;285363;346293;362309;385470;397260;
Продукция растениеводства (в фактически действовавших ценах), тысяча рублей;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;95745;156403;231310;263826;184531;176319;204323;197352;167149;125490;152388;119214;169739;175206;178126;159024;
Продукция животноводства (в фактически действовавших ценах), тысяча рублей;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;161009;183085;204975;174555;214077;188552;195540;206661;190386;180336;167213;166149;176553;187103;207344;238236;
Поголовье скота и птицы на конец года, голова;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
Крупный рогатый скот;;;;;;;;;;;;;;;;;;
;3588;3225;3133;2825;3000;2596;2649;2463;2336;2107;2056;1858;1912;1915;1913;1973;
Коровы;;;;;;;;;;;;;;;;;;
;2119;1949;1843;1692;1574;1414;1336;1261;1233;1111;1054;973;980;961;958;935;
Свиньи;;;;;;;;;;;;;;;;;;
;609;604;513;506;558;410;245;163;177;119;110;96;101;74;42;39;
Овцы;;;;;;;;;;;;;;;;;;
;2547;2123;2192;2095;2131;2043;2039;2069;1660;1563;1408;;;;;;
Козы;;;;;;;;;;;;;;;;;;
;915;919;969;935;897;856;720;650;658;584;640;;;;;;
Птица;;;;;;;;;;;;;;;;;;
;627;711;811;1100;1585;1536;1725;2480;2342;2444;1687;;;;;2341;
Лошади;;;;;;;;;;;;;;;;;;
;392;332;302;250;198;171;154;126;111;86;81;69;58;46;44;36;
Кролики;;;;;;;;;;;;;;;;;;
;643;906;1200;1186;1402;1440;1642;2131;1583;1699;1294;;;;;977;
Пчелосемьи, единиц;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;83;
Овцы и  козы;;;;;;;;;;;;;;;;;;
;3462;3042;3161;3030;3028;2899;2759;2719;2318;2147;2048;2051;2093;1971;1673;1430;
Производство продуктов животноводства, тонна;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
Скот и птица на убой (в живом весе);;;;;;;;;;;;411;;333;330,37;320,65;
Скот и птица в живой массе;1056;891;860;733;759;757;609;601;504;461;428;;;;;;
Молоко;5819;5682;5503;5299;4829;4313;4050;3808;3458;3296;2999;2904;;2964;3058,2;3527,76;
Яйца, тысяча штук;93;85;126;190;260;224;274;363;384;406;284;230;221;243;375,25;308,12;
Муниципальный район Усть-Цилемский;;;;;;;;;;;;;;;;;;
Муниципальный район;;;;;;;;;;;;;;;;;;
Муниципальный район Усть-Цилемский;;;;;;;;;;;;;;;;;;
Продукция сельского хозяйства (в фактически действовавших ценах), тысяча рублей;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;177644;195727;242221;253882;285490;256212;271366;283972;268213;252577;243228;211361;234397;257770;285382;277905;
Продукция растениеводства (в фактически действовавших ценах), тысяча рублей;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;59333;55692;74460;102572;92909;87347;86975;102143;86068;76852;90791;68657;75608;76253;115579;86962;
Продукция животноводства (в фактически действовавших ценах), тысяча рублей;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;118311;140035;167761;151310;192581;168866;184390;181829;182145;175725;152436;142704;158790;181517;169803;190943;
Поголовье скота и птицы на конец года, голова;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
Крупный рогатый скот;;;;;;;;;;;;;;;;;;
;3403;3245;3272;3286;3236;2950;2654;2384;2449;2384;2194;2038;2064;1817;1784;1796;
Коровы;;;;;;;;;;;;;;;;;;
;1621;1558;1523;1474;1376;1278;1166;1080;1092;1065;973;897;881;804;787;827;
Свиньи;;;;;;;;;;;;;;;;;;
;18;27;11;14;4;19;4;1;;21;35;17;25;24;24;8;
Овцы;;;;;;;;;;;;;;;;;;
;1195;1213;1316;1346;1495;1064;1083;1260;1233;1238;1171;;;;;;
Козы;;;;;;;;;;;;;;;;;;
;199;223;254;231;264;225;242;219;202;224;151;;;;;;
Птица;;;;;;;;;;;;;;;;;;
;280;318;378;516;640;628;855;1139;896;627;661;;;;;442;
Лошади;;;;;;;;;;;;;;;;;;
;1086;1013;980;849;788;672;558;494;464;406;344;298;269;223;223;185;
Кролики;;;;;;;;;;;;;;;;;;
;182;165;71;141;175;88;33;110;194;76;79;;;;;28;
Северные олени;;;;;;;;;;;;;;;;;;
;567;609;819;819;819;615;615;598;711;726;726;726;696;696;711;706;
Овцы и  козы;;;;;;;;;;;;;;;;;;
;1394;1436;1570;1577;1495;1289;1325;1479;1435;1462;1322;986;1018;850;813;734;
Производство продуктов животноводства, тонна;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
Скот и птица на убой (в живом весе);;;;;;;;;;;;421;;417;339,67;344,24;
Скот и птица в живой массе;728;634;666;613;675;682;626;521;470;450;435;;;;;;
Молоко;4277;4512;4701;4566;4377;4011;3794;3586;3347;3295;2845;2717;;2554;2385,07;2596,48;
Яйца, тысяча штук;31;41;61;89;119;98;133;143;124;111;92;84;73;78;102,59;68,05;
Городские округа Республики Коми;;;;;;;;;;;;;;;;;;
Городской округ, городской округ с внутригородским делением;;;;;;;;;;;;;;;;;;
Сыктывкар;;;;;;;;;;;;;;;;;;
Продукция сельского хозяйства (в фактически действовавших ценах), тысяча рублей;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;556680;533639;711034;891634;817313;782950;793589;906322;915788;707697;782935;809497;913117;1026972;1200553;1360727;
Продукция растениеводства (в фактически действовавших ценах), тысяча рублей;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
